TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL;BIST PARTICIPATION ALL INDEX
2025-05-14;BI1DE.V;BIMASC3005250688.06IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.02;0.02;0;100;0.01;0.02;0.01;250.02;25001;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DF.V;BIMASC3005250647.59IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.04;0.04;0;0.01;0.04;0.01;0;-75;0.01;0.04;0.02;0.06;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DG.V;BIMASC3005250586.88IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.07;0.06;0;0.06;0.06;0.06;0;-14.286;0;0.7;0.06;176.58;2943;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DH.V;BIMASC3005250536.28IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.29;0.25;0;0.25;0.31;0.31;0;6.897;0.27;0.29;0.277;3880;14000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DI.V;BIMASC3005250667.83IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.02;0;0;0;0;0;0;0;0.01;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DJ.V;BIMASC3005250637.47IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.04;0;0;0;0;0;0;0;0.02;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DK.V;BIMASC3005250576.76IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.13;0.14;0;0.14;0.15;0.15;0;15.385;0.11;0.13;0.145;0.29;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DL.V;BIMASC3006250667.83IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.12;0;0;0;0;0;0;0;0.11;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DM.V;BIMASC3006250622.29IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.23;0.22;0;0.22;0.22;0.22;0;-4.348;0.22;0.24;0.22;19285.86;87663;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DN.V;BIMASC3006250576.76IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.43;0;0;0;0;0;0;0;0.41;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DO.V;BIMASC3006250526.17IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.75;0.68;0;0.68;0.78;0.76;0;1.333;0.73;0.75;0.735;356999.68;485636;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DP.V;BIMASC3006250495.81IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;1.02;1.02;0;0.97;1.05;1.05;0;2.941;1;1.02;1.027;6046.69;5889;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DQ.V;BIMASC3107250683.00IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DR.V;BIMASC3107250637.47IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DS.V;BIMASC3107250597.00IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DT.V;BIMASC3107250541.34IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.85;0.87;0;0.87;0.91;0.91;0;7.059;0;1.11;0.87;9901.55;11381;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DU.V;BIMASC3107250495.81IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;1.29;1.29;0;1.29;1.31;1.3;0;0.775;1.28;1.31;1.302;807.5;620;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DV.V;BIMASC1807250657.71IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.17;0;0;0;0;0;0;0;0.16;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DW.V;BIMASC1807250607.11IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.33;0;0;0;0;0;0;0;0.32;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DX.V;BIMASC1807250566.64IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.54;0.51;0;0.51;0.51;0.51;0;-5.556;0.53;0.55;0.51;999.6;1960;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1DY.V;BIMASC1807250526.17IYF0.01977NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYF;PY;1;0;0;0;;0;0.85;0;0;0;0;0;0;0;0.84;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RN.V;BIMASP3005250556.52IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;1.14;1.15;0;1.15;1.15;1.15;0;0.877;1.14;1.17;1.15;2012.5;1750;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RO.V;BIMASP3005250526.17IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.72;0;0;0;0;0;0;0;0.71;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RP.V;BIMASP3005250505.93IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.49;0;0;0;0;0;0;0;0.48;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RQ.V;BIMASP3005250455.34IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.13;0;0;0;0;0;0;0;0.13;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RR.V;BIMASP3005250521.11IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.66;0;0;0;0;0;0;0;0.65;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RS.V;BIMASP3005250465.45IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.18;0;0;0;0;0;0;0;0.17;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RT.V;BIMASP3006250521.11IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.76;0;0;0;0;0;0;0;0.76;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RU.V;BIMASP3006250485.69IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.44;0.44;0;0.43;0.44;0.44;0;0;0.44;0.46;0.438;64825.63;147898;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RV.V;BIMASP3006250440.16IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.18;0;0;0;0;0;0;0;0.18;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RW.V;BIMASP3006250404.74IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.09;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RX.V;BIMASP3107250531.23IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.72;0;0;0;0;0;0;0;0.72;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RY.V;BIMASP3107250505.93IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.51;0.55;0;0.55;0.55;0.55;0;7.843;0;0;0.55;151.25;275;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1RZ.V;BIMASP3107250465.45IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.26;0;0;0;0;0;0;0;0.26;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1SA.V;BIMASP3107250430.04IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.13;0;0;0;0;0;0;0;0.13;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1SB.V;BIMASP1807250480.63IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.35;0;0;0;0;0;0;0;0.35;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1SC.V;BIMASP1807250440.16IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.15;0;0;0;0;0;0;0;0.15;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BI1SD.V;BIMASP1807250414.86IYF0.01977NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYF;PY;1;0;0;0;;0;0.08;0;0;0;0;0;0;0;0.08;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAGX.V;BIMASC3005250809.60AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.02;0.01;0;0.01;0.01;0.01;0;-50;0.01;0.02;0.01;972.11;97211;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAGY.V;BIMASC3005250728.64AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.05;0.05;0;0.04;0.05;0.04;0;-20;0.04;0.09;0.04;1.9;47;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAGZ.V;BIMASC3005250657.80AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.08;0;0;0;0;0;0;0;0;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHA.V;BIMASC3005250617.32AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHB.V;BIMASC3005250576.84AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.12;0.12;0;0.11;0.15;0.15;0;25;0;0.2;0.114;8800.21;76971;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHC.V;BIMASC3005250536.36AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.3;0.26;0;0.26;0.28;0.28;0;-6.667;0;0.28;0.261;5280.07;20231;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHD.V;BIMASC3006250779.24AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHE.V;BIMASC3006250698.28AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.24;0;0;0;0;0;0;0;0;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHF.V;BIMASC3006250627.44AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.36;0.35;0;0.35;0.35;0.35;0;-2.778;0;0;0.35;350;1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHG.V;BIMASC3006250556.60AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.65;0.63;0;0.63;0.63;0.63;0;-3.077;0;0;0.63;63;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHH.V;BIMASC3006250506.00AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;1.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHI.V;BIMASC3006250455.40AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0;1.55;0;1.54;1.68;1.68;0;0;0;0;1.55;30239.42;19509;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHJ.V;BIMASC3107250829.84AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHK.V;BIMASC3107250738.76AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHL.V;BIMASC3107250657.80AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHM.V;BIMASC3107250586.96AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHN.V;BIMASC3107250526.24AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAHO.V;BIMASC3107250475.64AKM0.01976NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVF.V;BIMASP3005250414.92AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVG.V;BIMASP3005250455.40AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVH.V;BIMASP3005250495.88AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVI.V;BIMASP3005250536.36AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;1.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVJ.V;BIMASP3006250323.84AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVK.V;BIMASP3006250374.44AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVL.V;BIMASP3006250414.92AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVM.V;BIMASP3006250455.40AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVN.V;BIMASP3107250333.96AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVO.V;BIMASP3107250384.56AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVP.V;BIMASP3107250435.16AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;BIAVQ.V;BIMASP3107250475.64AKM0.01976NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
